seconds_elapsed,rms,spectral_centroid,zcr,activity,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5
396,0.04489802,2360.6155816833107,0.039270279255319146,play_basketball_with_kid,-268.72614,157.57591,-30.577614,34.832314,-4.380779
397,0.10656105,1922.590312262289,0.035888671875,play_basketball_with_kid,-217.73254,178.46613,-29.780024,19.042088,-3.435393
398,0.053806275,2226.6133479630616,0.0474360039893617,play_basketball_with_kid,-249.8064,172.21698,-42.454746,33.775127,-10.210072
399,0.124970965,1704.9904616898966,0.03116688829787234,play_basketball_with_kid,-222.7071,180.63448,-16.76723,18.311975,-5.1126003
400,0.124386676,2039.669478796283,0.04256358045212766,play_basketball_with_kid,-192.94337,178.22769,-39.324997,27.895414,-2.7619681
401,0.09939524,1781.493328897766,0.03126038896276596,play_basketball_with_kid,-219.07686,183.62027,-31.524515,23.638628,1.7253242
402,0.056999188,2506.895270609007,0.04407517453457447,play_basketball_with_kid,-221.04623,156.43117,-34.78617,31.733492,-5.8020453
403,0.08606473,2280.0375614219797,0.041036402925531915,play_basketball_with_kid,-209.39578,164.35677,-37.16867,28.312693,-4.671033
404,0.09310413,1926.5221695077807,0.03416410405585106,play_basketball_with_kid,-213.20796,180.53711,-29.09062,26.891531,-10.204604
405,0.21196593,2147.9483705254233,0.036558759973404256,play_basketball_with_kid,-124.816154,175.04854,-31.213602,37.7752,-16.547264
406,0.13308012,1870.5129273877335,0.02356736203457447,play_basketball_with_kid,-196.5973,168.05399,-19.728657,36.746796,-2.1306999
407,0.095147364,1971.6486106399943,0.022725856050531915,play_basketball_with_kid,-253.76074,152.56058,-17.279804,37.14919,5.5849686
408,0.10498693,2332.4664063105633,0.029104679188829786,play_basketball_with_kid,-222.93416,148.30252,-16.3707,45.580482,-3.6467924
409,0.055968158,2289.299020663684,0.0301020196143617,play_basketball_with_kid,-282.54584,147.68878,-18.845709,38.47477,1.2108982
410,0.04087763,2298.068689122236,0.0347666638962766,play_basketball_with_kid,-327.9386,139.806,-14.017922,28.982882,8.939077
411,0.026206976,2440.361509252049,0.035592586436170214,play_basketball_with_kid,-335.45212,138.03453,-23.166117,24.872187,10.626828
412,0.086817555,2639.207492228307,0.04378947805851064,play_basketball_with_kid,-219.34622,147.64247,-29.834192,47.344486,-6.5940533
413,0.10742465,2355.297383137334,0.03929625166223404,play_basketball_with_kid,-224.25206,154.95668,-29.041212,42.904354,-2.153142
414,0.1894245,2342.388058109457,0.032621343085106384,play_basketball_with_kid,-153.61264,156.24164,-14.4240265,47.342663,-9.50154
415,0.07842728,1659.025500216761,0.020107837433510637,play_basketball_with_kid,-264.9643,167.38483,-5.224133,31.519634,0.7017809
416,0.08693098,1843.974280686513,0.02134931848404255,play_basketball_with_kid,-272.06888,157.32658,-4.512416,28.1782,2.3326871
417,0.02861722,2217.510047452687,0.0325434258643617,play_basketball_with_kid,-342.27295,154.0386,-24.52434,41.36768,-0.52808625
418,0.0431757,1627.3971445408647,0.0211675116356383,play_basketball_with_kid,-323.70804,178.1159,-18.983913,33.90033,-8.523304
419,0.072520584,1760.6896472422486,0.024310172872340427,play_basketball_with_kid,-286.36273,168.20248,-11.130785,33.869167,-4.8981695
420,0.07692262,1588.4699897414052,0.01988966921542553,play_basketball_with_kid,-268.3499,179.7621,-10.386393,31.15177,0.29105398
421,0.06539543,2028.295695970923,0.02486598238031915,play_basketball_with_kid,-264.53094,158.33456,-21.859425,35.617584,1.1478149
422,0.08292893,1871.3994696369984,0.02454392453457447,play_basketball_with_kid,-245.58934,164.56934,-13.853908,26.812693,-1.615526
423,0.086847946,2095.1749768018058,0.032621343085106384,play_basketball_with_kid,-226.17589,170.89615,-23.778498,40.78642,-12.928104
424,0.13511126,1678.533145430519,0.028309923537234043,play_basketball_with_kid,-204.57784,181.77586,-25.921852,26.636677,-0.87831986
425,0.07405443,2153.6855504881883,0.042573969414893616,play_basketball_with_kid,-218.29031,171.10759,-39.4896,24.564962,-1.2999318
426,0.10950352,1608.7704637885308,0.0317123088430851,play_basketball_with_kid,-231.34923,184.46739,-22.111298,18.027328,0.22223558
427,0.079683185,1922.7329835670387,0.04214802194148936,play_basketball_with_kid,-222.19803,189.88211,-35.331944,21.711699,-13.495551
428,0.1335932,1964.4742298262356,0.04491148603723404,play_basketball_with_kid,-193.99985,184.79272,-39.26268,16.48196,-14.95326
429,0.21116161,1911.9433848661567,0.040662400265957445,play_basketball_with_kid,-148.46468,191.11816,-39.94037,19.284077,-12.873154
430,0.082329795,1965.8611161359981,0.039343001994680854,play_basketball_with_kid,-220.88731,174.50891,-37.548206,24.025503,0.15323602
431,0.12999661,2153.091847526416,0.03796646442819149,play_basketball_with_kid,-184.08472,162.8539,-27.98866,29.391365,-1.1023202
432,0.18439741,1795.5377378493183,0.028138505651595744,play_basketball_with_kid,-160.08018,180.8495,-19.026554,28.874353,-11.081269
433,0.093872406,1989.8137544547878,0.031946060505319146,play_basketball_with_kid,-229.76216,163.05244,-19.603611,27.950832,-4.5300465
434,0.094756626,1687.0409348649873,0.03228370179521277,play_basketball_with_kid,-249.684,181.09088,-24.858124,16.527834,-6.267142
435,0.08062341,1771.2570039161153,0.03485497007978723,play_basketball_with_kid,-255.15054,179.14769,-29.298021,10.769058,-5.96372
436,0.068886206,1853.3613382792357,0.03907288896276596,play_basketball_with_kid,-257.68738,179.21664,-28.482994,9.443304,-10.332685
437,0.058912616,2252.9399254139717,0.037447016289893616,play_basketball_with_kid,-228.22385,170.00343,-39.203487,33.071636,-20.333075
438,0.07495186,2194.7532717831577,0.03092274767287234,play_basketball_with_kid,-231.56647,159.19618,-24.770702,33.840588,-3.0138638
439,0.24895324,1771.9737825876769,0.02864756482712766,play_basketball_with_kid,-170.61916,172.09883,-18.352674,19.784037,-10.248911
440,0.100635275,1968.7397219821141,0.030096825132978722,play_basketball_with_kid,-219.31438,168.69696,-34.519306,25.159267,-4.441401
441,0.13503906,2406.761157305445,0.04114029255319149,play_basketball_with_kid,-166.33322,164.09325,-29.039106,43.4326,-16.448465
442,0.19055676,2090.5298597843866,0.04639710771276596,play_basketball_with_kid,-153.58925,176.32088,-37.28552,28.707146,-14.32406
443,0.085705005,2025.0036455229215,0.03137986203457447,play_basketball_with_kid,-245.55359,166.94778,-28.44247,34.307552,-6.3851767
444,0.033401128,2115.2960927370495,0.02428939494680851,play_basketball_with_kid,-319.6701,157.30038,-20.60393,35.34585,-3.8145082
445,0.043160945,2268.736260631283,0.02794630984042553,play_basketball_with_kid,-283.44342,158.7977,-24.965248,37.80209,-7.8115788
446,0.12510133,2035.179766730573,0.03492769281914894,play_basketball_with_kid,-225.5753,164.06218,-29.215351,12.042833,-0.7916357
447,0.17724027,1848.2428690905886,0.03775868517287234,play_basketball_with_kid,-186.30531,180.00624,-29.060333,17.913282,-10.84842
448,0.069417715,2296.738786515544,0.04615296708776596,play_basketball_with_kid,-238.72299,162.40363,-28.163523,22.741785,-9.577499
449,0.13711856,2027.6071146753159,0.03858980219414894,play_basketball_with_kid,-216.2953,170.87483,-26.000536,18.47752,-6.9126406
450,0.05183904,2200.265584627835,0.03949364195478723,play_basketball_with_kid,-245.5082,171.26224,-36.825848,42.143024,-7.408278
451,0.1182023,2245.7091949907485,0.03255381482712766,play_basketball_with_kid,-175.63074,163.08342,-28.145922,42.502148,-11.4372
452,0.13242473,2297.7477847431733,0.03038771609042553,play_basketball_with_kid,-172.35463,162.07162,-25.546494,43.799793,-10.555531
453,0.09454696,2243.5036745829384,0.029592960438829786,play_basketball_with_kid,-230.4522,144.13272,-14.339122,30.124514,5.535183
454,0.1027174,2103.7135632510053,0.026393159906914893,play_basketball_with_kid,-226.53297,153.98352,-18.763914,46.01897,-1.2306339
455,0.08794249,2053.919772770668,0.02893845578457447,play_basketball_with_kid,-244.50496,153.47224,-15.636382,36.676918,7.7976108
456,0.031971682,2397.272246907141,0.03185775432180851,play_basketball_with_kid,-314.20245,146.15141,-23.769215,36.967422,-0.9917752
457,0.056039654,2182.3268160926277,0.02733855551861702,play_basketball_with_kid,-277.7275,147.33661,-18.0015,40.281483,4.424567
458,0.05402084,1841.6907383597795,0.026211353058510637,play_basketball_with_kid,-276.3695,170.45064,-22.487701,36.100758,-3.6068103
459,0.055253882,2027.036679717303,0.024123171542553192,play_basketball_with_kid,-275.28412,160.48055,-24.472874,35.521053,-2.7216742
460,0.065066755,1904.7661234717664,0.02200901761968085,play_basketball_with_kid,-262.8512,168.49094,-19.213018,35.661648,-3.274888
461,0.0896302,2008.7207841520744,0.02769697473404255,play_basketball_with_kid,-234.7752,155.85278,-14.490744,30.992323,7.289479
462,0.118494675,2179.341457091196,0.03882874833776596,play_basketball_with_kid,-186.43579,170.27621,-25.329288,32.658596,-16.013704
463,0.0741139,1849.0977258073467,0.023053108377659573,play_basketball_with_kid,-243.95502,171.60074,-15.525329,35.174664,-2.9553037
464,0.058037158,2002.9917502349826,0.0272710272606383,play_basketball_with_kid,-261.2583,168.80539,-30.877542,38.118477,-1.8649269
465,0.10223656,2026.8734149425031,0.02758269614361702,play_basketball_with_kid,-215.03337,162.91528,-27.586294,38.413303,-1.0073808
466,0.047587298,2437.425310986887,0.039831283244680854,play_basketball_with_kid,-241.72537,165.3097,-37.961243,40.74026,-14.652062
467,0.08467593,2215.8812916727043,0.032694065824468085,play_basketball_with_kid,-214.3365,159.16154,-28.520119,37.97324,-0.9930427
468,0.11632989,1746.4476007358387,0.03599256150265957,play_basketball_with_kid,-217.15767,189.90572,-29.020407,10.044915,-8.525464
469,0.161432,2058.1379579019645,0.03667823304521277,play_basketball_with_kid,-161.46605,171.68233,-32.115326,38.311237,-11.064963
470,0.1000242,1968.0461035426097,0.03480821974734043,play_basketball_with_kid,-202.9756,179.43433,-29.987793,30.32492,-16.948673
471,0.087134466,2026.3414190271687,0.028761843417553192,play_basketball_with_kid,-213.01114,171.67522,-28.83481,40.276962,-7.68655
472,0.10524716,1917.1861282977745,0.028538480718085107,play_basketball_with_kid,-213.91173,167.93436,-15.1177845,30.568855,-4.3906846
473,0.12718779,1730.4417192522233,0.02595682347074468,play_basketball_with_kid,-206.14058,177.0342,-15.668733,23.08266,-5.283002
474,0.07437057,2095.0108303804877,0.028507313829787235,play_basketball_with_kid,-230.00322,167.02779,-29.366442,40.73673,-5.515104
475,0.090261325,2119.165068628183,0.027920337433510637,play_basketball_with_kid,-220.4532,163.86598,-26.856976,37.038994,-5.806157
476,0.15031937,1866.1450896450783,0.033623877992021274,play_basketball_with_kid,-211.94617,177.27827,-16.84322,8.46655,-8.198073
477,0.11962695,1826.8549031026998,0.0377431017287234,play_basketball_with_kid,-227.86874,184.34467,-40.315407,18.003223,3.2077858
478,0.08772165,2099.821928351799,0.04027800864361702,play_basketball_with_kid,-240.08524,166.59146,-23.540226,10.046835,-3.3207657
479,0.035395335,2102.4440167681096,0.0427505817819149,play_basketball_with_kid,-278.99518,177.49097,-38.358356,30.062746,-10.929684
480,0.07504134,2110.503706474823,0.03978453291223404,play_basketball_with_kid,-229.24738,172.76524,-20.075428,26.76773,-9.181953
481,0.106804006,2123.5599973167473,0.03363426695478723,play_basketball_with_kid,-198.85324,171.16324,-34.283966,44.21125,-6.472427
482,0.057243623,2343.8536168715677,0.03795607546542553,play_basketball_with_kid,-235.005,162.85114,-35.899197,45.051586,-4.4260626
483,0.1052942,3194.234404493632,0.06788667719414894,play_basketball_with_kid,-144.57765,151.73709,-47.713898,56.773163,-24.219856
484,0.09428028,2616.170195881044,0.03722884807180851,play_basketball_with_kid,-186.2079,151.63788,-30.666698,49.54517,-8.62205
485,0.0712806,2275.755941380148,0.0331044298537234,play_basketball_with_kid,-226.22552,161.03285,-33.82882,43.677917,-3.6969745
486,0.124023914,2266.705532439772,0.027686585771276594,play_basketball_with_kid,-182.97409,158.02182,-24.95592,43.94139,-7.875786
487,0.10370188,2124.7792369805447,0.030257854055851064,play_basketball_with_kid,-193.95967,166.52853,-29.867317,39.811966,-8.771337
488,0.06824961,2221.1096064036774,0.03312520777925532,play_basketball_with_kid,-226.80699,167.61955,-35.592525,36.391483,-9.323712
489,0.075322784,2384.215136843935,0.03352518284574468,play_basketball_with_kid,-220.61961,154.07118,-26.980951,29.702671,1.1150687
490,0.088856496,2293.097425519307,0.03885991522606383,play_basketball_with_kid,-212.04239,162.51591,-28.638765,26.59446,-4.340969
491,0.078127496,2220.908240160193,0.03646525930851064,play_basketball_with_kid,-215.82118,163.40096,-22.244974,26.886703,-8.477049
492,0.12208313,1990.7483987075163,0.028860538563829786,play_basketball_with_kid,-194.11629,173.70988,-22.927011,35.31773,-11.76151
493,0.06799475,2032.472909646629,0.028631981382978722,play_basketball_with_kid,-249.04793,166.72968,-26.984898,34.603317,-7.002165
494,0.12327391,2359.7977426062625,0.032491481050531915,play_basketball_with_kid,-182.79712,156.63016,-27.964851,42.403984,-9.443919
495,0.08202411,1934.5676429477599,0.02253885472074468,play_basketball_with_kid,-243.40729,156.8311,-19.788437,32.83584,6.112465
496,0.1063706,2186.8166199781763,0.027639835438829786,play_basketball_with_kid,-208.50659,159.99509,-27.909403,44.936184,-5.431042
497,0.18337448,2108.8358784765214,0.03560297539893617,play_basketball_with_kid,-170.228,167.8496,-15.37518,28.227495,-10.599045
498,0.065624356,1986.2640913617427,0.02723466589095745,play_basketball_with_kid,-257.569,167.80986,-23.114777,30.56471,-5.8002877
499,0.13674873,1895.7396597532104,0.022414187167553192,play_basketball_with_kid,-205.27325,165.30424,-14.812937,45.29162,-4.996544
500,0.082051106,1976.5303678105092,0.023692029587765957,play_basketball_with_kid,-257.0386,153.16159,-10.572444,32.828587,2.9654837
501,0.05815317,2179.8441956572224,0.02600357380319149,play_basketball_with_kid,-281.59268,148.74585,-13.145515,44.88421,0.7445033
502,0.12703213,1835.5234359607693,0.020237699468085107,play_basketball_with_kid,-219.33282,161.3049,-8.82453,44.987324,-0.34558243
503,0.11567419,1849.0904257084067,0.02100128823138298,play_basketball_with_kid,-230.61581,155.40503,-6.9907284,38.72137,2.8272715
504,0.08895959,1886.8856443765596,0.025702293882978722,play_basketball_with_kid,-250.01064,163.62755,-14.080191,42.726322,-4.3365636
505,0.07318158,2071.9018232119306,0.029722822473404256,play_basketball_with_kid,-261.4031,163.51398,-17.901014,37.84638,-5.3572717
506,0.02175552,2122.7111336818493,0.029447514960106384,play_basketball_with_kid,-350.84866,166.3237,-31.963718,44.243828,-5.2989726
507,0.04611193,2040.4684679885659,0.024917927194148936,play_basketball_with_kid,-290.73273,151.31337,-14.28689,34.912594,6.2231283
508,0.06541803,1870.5375721326616,0.020902593085106384,play_basketball_with_kid,-266.28616,160.18553,-11.519894,35.42893,1.6330432
509,0.07143443,1906.3143049670539,0.02173371010638298,play_basketball_with_kid,-252.46909,165.06026,-20.301083,39.854305,-3.6549873
510,0.08290286,2063.9598154944906,0.030050074800531915,play_basketball_with_kid,-221.11157,171.0991,-28.444136,32.800022,-7.958595
511,0.0829047,2174.122610893682,0.02769697473404255,play_basketball_with_kid,-218.33199,157.02225,-18.39776,38.961617,-4.4135747
512,0.07087843,2213.8730918228944,0.03812749335106383,play_basketball_with_kid,-226.70749,166.97835,-28.012495,29.253366,-5.5241246
513,0.055254012,2215.192656133908,0.038854720744680854,play_basketball_with_kid,-237.5883,162.30872,-25.592463,25.591503,-1.2906951
514,0.07658544,1602.5966309132639,0.029400764627659573,play_basketball_with_kid,-252.45207,193.42612,-23.920832,24.949076,-7.957392
515,0.096909866,2051.7333662524434,0.04943587932180851,play_basketball_with_kid,-187.24979,186.70267,-55.66052,16.43242,-8.482645
516,0.23065102,2469.408374991733,0.04588804853723404,play_basketball_with_kid,-111.81385,158.59926,-26.80141,47.05375,-12.168521
517,0.18792412,2157.7672451587096,0.02876703789893617,play_basketball_with_kid,-149.93195,165.31079,-22.899427,47.039635,-11.135986
518,0.11405962,2148.38190855551,0.03773790724734043,play_basketball_with_kid,-207.30708,160.27785,-18.067877,40.15541,-8.638081
519,0.07100827,1878.0916216445544,0.02347905585106383,play_basketball_with_kid,-285.9967,152.96906,-6.153994,26.95969,6.033109
520,0.07062287,1596.2235577278298,0.028741065492021278,play_basketball_with_kid,-281.99475,181.85048,-16.220148,14.579129,-6.8480625
521,0.054385863,1757.8074568110967,0.0248296210106383,play_basketball_with_kid,-283.22946,178.51717,-17.765564,29.9522,-5.861326
522,0.07726764,1888.1504595887218,0.033021318151595744,play_basketball_with_kid,-242.9494,183.45044,-25.091274,27.989597,-12.204683
523,0.06740555,2016.8265036295215,0.029852684507978722,play_basketball_with_kid,-231.52495,175.38776,-26.506332,32.722878,-15.301245
524,0.09253793,1883.310401736802,0.027598279587765957,play_basketball_with_kid,-212.46765,182.28566,-28.063108,30.82053,-15.536818
525,0.083526365,1987.536907726545,0.02412836602393617,play_basketball_with_kid,-228.46844,163.75732,-12.27995,28.72637,-2.7350466
526,0.111256,2266.457978282549,0.0402104803856383,play_basketball_with_kid,-185.48715,169.84901,-32.012936,36.730717,-17.68748
